스마트가로등유형,시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,위도,경도,스마트가로등형태,점등상태여부,센서종류,센싱정보서비스,CCTV유무,WiFi유무,GPS수신기유무,비콘유무,조명제어여부,위급상황신고가능여부,앱서비스명,앱서비스제공내용,기타서비스,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
02,충청남도,보령시,대천로,충청남도 보령시 대천로 144,충청남도 보령시 죽정동 421-1,36.35797494,126.6077948,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,명암2길,충청남도 보령시 명암2길 21,충청남도 보령시 명천동 172-16,36.34215072,126.6168345,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,대해로,,충청남도 보령시 궁촌동 24-1,36.34372213,126.5942244,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,군마루2길,,충청남도 보령시 신흑동 81-5,36.32369698,126.5398898,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,대흥로,,충청남도 보령시 대천동 337-26,36.34975468,126.5917162,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,동현로,충청남도 보령시 동현로 3,충청남도 보령시 동대동 681-4,36.35233218,126.6085718,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,중앙로,충청남도 보령시 중앙로 278,충청남도 보령시 대천동 524-5,36.36136892,126.5838119,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,대해로,,충청남도 보령시 내항동 336-3,36.34150461,126.5875117,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,해망산길,,충청남도 보령시 요암동 611-2,36.32370775,126.5417988,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,구시11길,,충청남도 보령시 대천동 629-8,36.34676579,126.5927644,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,구시9길,,충청남도 보령시 대천동 318-59,36.3481752,126.5927665,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,시영길,충청남도 보령시 시영길 18,충청남도 보령시 신흑동 911-51,36.32298502,126.5105513,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,대천항로,,충청남도 보령시 신흑동 911-71,36.32406354,126.509711,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,대천항로,,충청남도 보령시 신흑동 산208-4,36.32307179,126.5093433,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,대천항로,,충청남도 보령시 신흑동 911-135,36.3230278,126.5098313,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,대해로,,충청남도 보령시 궁촌동 362,36.34330271,126.592308,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,구장터로,충청남도 보령시 구장터로 33,충청남도 보령시 대천동 618-89,36.34753118,126.5956123,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,구장터로,,충청남도 보령시 대천동 261-9,36.34773351,126.5953017,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,구장터로,충청남도 보령시 구장터로 48-4,충청남도 보령시 대천동 222-3,36.3470782,126.5952231,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,대해로,,충청남도 보령시 궁촌동 25-10,36.34343623,126.5947411,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
02,충청남도,보령시,대해로,,충청남도 보령시 궁촌동 25-3,36.34312097,126.5941559,1,N,적외선센서,,Y,Y,Y,N,N,N,,,,,충청남도 보령시청 교통과,041-930-3991,2026-04-25,4510000,충청남도 보령시
1,충청남도,서산시,향교4로,,충청남도 서산시 예천동 232-7,36.76182605,126.4483785,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,향교4로,,충청남도 서산시 예천동 232-7,36.76188256,126.4483785,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,향교4로,,충청남도 서산시 예천동 233-4,36.76173944,126.4492407,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,향교4로,,충청남도 서산시 예천동 203-4,36.76170203,126.4496682,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,향교4로,,충청남도 서산시 예천동 202-6,36.76165063,126.4503888,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,향교4로,,충청남도 서산시 예천동 202-6,36.76160947,126.4503197,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,향교4로,,충청남도 서산시 예천동 202-6,36.76165077,126.4503888,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,향교4로,,충청남도 서산시 예천동 243-7,36.76151957,126.4509998,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,향교4로,,충청남도 서산시 예천동 243-3,36.76152423,126.4516531,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,향교4로,,충청남도 서산시 예천동 1,36.76141581,126.4521375,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,향교4로,,충청남도 서산시 석남동 232-4,36.7602302,126.4526991,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,향교4로,,충청남도 서산시 석남동 232-4,36.7602302,126.4526777,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연3로,,충청남도 서산시 석남동 231-2,36.76107825,126.4528485,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연3로,,충청남도 서산시 석남동 662-12,36.7609718,126.4530837,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연3로,,충청남도 서산시 석남동 231-2,36.76107825,126.4528142,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연3로,,충청남도 서산시 석남동 258-3,36.76112351,126.4565988,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연3로,,충청남도 서산시 석남동 258-3,36.76117553,126.4565988,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연3로,,충청남도 서산시 석남동 258-3,36.76115005,126.4565988,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연4로,,충청남도 서산시 석남동 254-1,36.76124368,126.4558326,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연4로,,충청남도 서산시 석남동 660-32,36.76326632,126.4617323,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연4로,,충청남도 서산시 석남동 575,36.76120821,126.4549981,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연4로,,충청남도 서산시 석남동 149-7,36.76263371,126.4532034,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연4로,,충청남도 서산시 석남동 226-6,36.76232602,126.4532416,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연4로,,충청남도 서산시 석남동 576-5,36.76177664,126.4533909,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연4로,,충청남도 서산시 석남동 576-5,36.76178993,126.4533535,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연4로,,충청남도 서산시 석남동 568-1,36.76081435,126.4573892,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연4로,,충청남도 서산시 석남동 568-1,36.76086023,126.4573892,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연4로,,충청남도 서산시 석남동 685,36.76006849,126.4565776,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연4로,,충청남도 서산시 석남동 569-1,36.76090682,126.4561999906,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연4로,,충청남도 서산시 석남동 569-1,36.76097251,126.4561999906,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연4로,,충청남도 서산시 석남동 574-3,36.76116322,126.4546726,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,성연4로,,충청남도 서산시 석남동 574-3,36.76110304,126.4546726,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,석림1로,,충청남도 서산시 석남동 576-2,36.76128448,126.4538792,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,석림1로,,충청남도 서산시 석남동 576-2,36.76128448,126.4538169,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,석림1로,,충청남도 서산시 석남동 232-2,36.76005583,126.4527698,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,석림1로,,충청남도 서산시 석남동 233-5,36.76043722,126.4530253,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,석림1로,,충청남도 서산시 석남동 233-2,36.7605159,126.4530446,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,석림1로,,충청남도 서산시 석남동 233-3,36.76054178,126.4532448,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,석림1로,,충청남도 서산시 석남동 578-1,36.76094603,126.4533836,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,석림1로,,충청남도 서산시 석남동 131-3,36.76587113,126.4526687,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
1,충청남도,서산시,석림1로,,충청남도 서산시 석남동 133-15,36.76500994,126.4528434,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어+길찾기 기능 제공,,,충청남도 서산시청,041-660-2389,2026-01-12,4530000,충청남도 서산시
