보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명
평창동,1,,서울특별시 종로구 평창동 489-12,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 474-23 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 474-24 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 474-22 계단,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 475-26,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 474-28 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 474-14 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 475-9,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 474-5 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 474-5 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 475-23,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 476-2,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 474-3 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 471-8 옆,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 471-11 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 471-10 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 445-11 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 445-27,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 471-6 계단쪽,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 445-11 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 446-8 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 445-18,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 445-17,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 445-22 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 445-22 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 445-3 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 445-2 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 443-12,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 445-13 옆 계단,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 442-7,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 442-7,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 442-6,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 443-7 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 442-9,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 440-22,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 412-13,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 412-13,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 440-21,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 440-14,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 412-10 위계단,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 412-10 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 412-9,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 415-1 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 413-2,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 411-11 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 411-11 옆 위쪽,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 411-11 옆 위쪽,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 413-1,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 414-2,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 116-8 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 416-9 월편,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 430-8 옆 밑에,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 430-8,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 430-9,,,,,02-2148-3193,서울특별시 종로구청
평창동,1,,서울특별시 종로구 평창동 430-10,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 59-3,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 57,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 57-27,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 57-31,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 57-51,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 57-51,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 옥인동 47-396,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 57-64 앞집,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 57-62,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 57-62 앞,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-42 앞,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-42 앞쪽 옆,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-98 앞 계단 밑,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-98 앞,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-74,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-75 옆,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-75 뒤,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 2-129,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 2-129 뒤,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 1-149 뒤,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 1-149,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 2-32,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 1-22,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 2-118,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 2-20,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 1-28,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 1-25,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 1-25,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 2-46,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 2-63,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 2-64,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 2-60,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 2-38,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 2-10,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 2-57,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 2-119,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 2-86,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 신교동 2-11,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-51,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-49,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-39,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-60 앞,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-39,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-10 월편,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-14 옆,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-4,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-77,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 56-1 월편,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 55-11,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 55-3,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 54 월편,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 52-51,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 52-48,,,,,02-2148-3193,서울특별시 종로구청
청운효자동,1,,서울특별시 종로구 청운동 52-32,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 113,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 121,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 122,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 147 앞,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 125,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 153,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 125 뒤쪽,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 216,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 153,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 1가 58 - 18 건너편,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 1가 58 - 16 광화문지구대,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 1가 58 - 16 광화문지구대,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 1가 58 - 15 광화문지구대,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 245 건너편,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 -  209 건너편,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 -  128 건너편,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 -  161 건너편,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 -  160 건너편,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 -  158 건너편,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 107,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 118,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 107,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 105,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 35,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 신문로 2가 1 - 96,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 내수동 110 - 39,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 내수동 110 - 43,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 내수동 110 - 9,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 내수동 110 - 7,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 내수동 110 - 34,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 필운동 282,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 필운동 283 - 5,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 필운동 283 - 2,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 내자동 167 - 1,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 내자동 148,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 내자동 149,,,,,02-2148-3193,서울특별시 종로구청
사직동,1,,서울특별시 종로구 내자동 149,,,,,02-2148-3193,서울특별시 종로구청
