보안등위치명,설치개수,소재지도로명주소,위도,경도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
답십리1동(0344),1,서울특별시 동대문구 천호대로71길 39,37.56898084,127.0534124,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0345),1,서울특별시 동대문구 천호대로69가길 21,37.56889794,127.053187,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0346),1,서울특별시 동대문구 천호대로71길 29,37.56877009,127.0529736,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0347),1,서울특별시 동대문구 천호대로71길 29,37.56877009,127.0529736,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0348),1,서울특별시 동대문구 황물로 119-7,37.56875016,127.0527361,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0349),1,서울특별시 동대문구 황물로 119-10,37.5686061,127.0527492,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0350),1,서울특별시 동대문구 황물로 119,37.56852329,127.0525352,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0351),1,서울특별시 동대문구 황물로 121-2,37.56832708,127.0527867,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0352),1,서울특별시 동대문구 천호대로71길 32-2,37.56845738,127.0533058,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0353),1,서울특별시 동대문구 사가정로2길 86,37.56881437,127.0540031,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0354),1,서울특별시 동대문구 천호대로71길 40,37.56880282,127.0536863,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0356),1,서울특별시 동대문구 사가정로2길 96,37.56852013,127.0543917,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0357),1,서울특별시 동대문구 사가정로2길 100,37.56836833,127.0545634,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0358),1,서울특별시 동대문구 황물로5길 16-9,37.56849003,127.0540072,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0359),1,서울특별시 동대문구 황물로5길 20-5,37.56857066,127.0539496,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0360),1,서울특별시 동대문구 황물로5길 16-8,37.56843751,127.0542003,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0361),1,서울특별시 동대문구 천호대로73길 39-4,37.56840274,127.0543592,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0362),1,서울특별시 동대문구 황물로5길 20,37.56847029,127.0537924,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0363),1,서울특별시 동대문구 천호대로71길 32-1,37.56853009,127.0533841,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0364),1,서울특별시 동대문구 황물로5가길 16,37.56830349,127.0532172,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0365),1,서울특별시 동대문구 황물로5가길 10-8,37.5682699,127.0535232,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0366),1,서울특별시 동대문구 황물로5가길 10,37.56811484,127.0532875,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0367),1,서울특별시 동대문구 황물로 129,37.56794374,127.053301,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0368),1,서울특별시 동대문구 황물로5가길 6-6,37.56809016,127.0535821,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0369),1,서울특별시 동대문구 황물로5가길 6-10,37.56819054,127.0537393,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0370),1,서울특별시 동대문구 황물로5길 14-1,37.56823758,127.0539878,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0371),1,서울특별시 동대문구 천호대로73길 35-4,37.56826615,127.0541798,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0372),1,서울특별시 동대문구 천호대로73길 35,37.56807749,127.0542501,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0373),1,서울특별시 동대문구 천호대로73길 31-1,37.56795892,127.0540705,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0374),1,서울특별시 동대문구 황물로5길 12,37.56805702,127.0539448,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0375),1,서울특별시 동대문구 황물로5길 8,37.56789386,127.0538223,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0376),1,서울특별시 동대문구 황물로5길 8-3,37.56795774,127.0539234,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0377),1,서울특별시 동대문구 천호대로73길 27,37.56787756,127.0540376,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0378),1,서울특별시 동대문구 황물로 131,37.56781005,127.0534838,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0379),1,서울특별시 동대문구 황물로5길 3,37.56791006,127.0535957,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0380),1,서울특별시 동대문구 황물로5길 4-2,37.56773988,127.0537224,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0381),1,서울특별시 동대문구 황물로 133-1,37.56764996,127.0537461,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0382),1,서울특별시 동대문구 천호대로73길 42-3,37.56814436,127.0547247,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0383),1,서울특별시 동대문구 황물로7길 23,37.56814544,127.0548606,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0384),1,서울특별시 동대문구 황물로7길 19,37.56799083,127.0546814,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0385),1,서울특별시 동대문구 황물로7길 14,37.56771874,127.0544584,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0386),1,서울특별시 동대문구 황물로7길 8,37.56759142,127.0543129,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0387),1,서울특별시 동대문구 황물로9길 23,37.56794931,127.0551234,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0388),1,서울특별시 동대문구 황물로11길 23,37.56779769,127.0553177,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0389),1,서울특별시 동대문구 황물로7길 22-6,37.56779335,127.0547744,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0390),1,서울특별시 동대문구 황물로9길 22,37.56778732,127.0551481,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0391),1,서울특별시 동대문구 황물로 139-12,37.56772983,127.0547186,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0392),1,서울특별시 동대문구 황물로9길 17,37.56774001,127.0548657,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0393),1,서울특별시 동대문구 황물로9길 13,37.56762162,127.0547087,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0394),1,서울특별시 동대문구 황물로9길 5,37.5673943,127.0544512,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0395),1,서울특별시 동대문구 황물로9길 7,37.5674489,127.0545184,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0396),1,서울특별시 동대문구 황물로 139,37.56732897,127.054169,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0397),1,서울특별시 동대문구 황물로9길 6,37.56727817,127.0545772,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0398),1,서울특별시 동대문구 황물로 141,37.56723068,127.0542721,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0399),1,서울특별시 동대문구 황물로11길 18,37.5675265,127.055208,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0400),1,서울특별시 동대문구 황물로11길 9,37.56731593,127.0547918,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0401),1,서울특별시 동대문구 황물로 145-13,37.5673718,127.0550175,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0402),1,서울특별시 동대문구 황물로11길 5,37.56717042,127.0546238,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0403),1,서울특별시 동대문구 황물로11길 12,37.5672899,127.0549166,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0404),1,서울특별시 동대문구 황물로 145-3,37.56708069,127.0546702,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0405),1,서울특별시 동대문구 전농3길 23,37.58239565,127.0498235,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0406),1,서울특별시 동대문구 천호대로75길 35,37.56741902,127.0552885,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0407),1,서울특별시 동대문구 사가정로2길 121-1,37.56793564,127.0556669,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0408),1,서울특별시 동대문구 천호대로75길 51-2,37.5680725,127.0558803,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0409),1,서울특별시 동대문구 천호대로75길 55-1,37.56814493,127.0559246,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0410),1,서울특별시 동대문구 천호대로75길 56,37.56793979,127.0561876,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0411),1,서울특별시 동대문구 천호대로75길 54,37.56786699,127.0560979,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0412),1,서울특별시 동대문구 천호대로75길 50-1,37.567785,127.0559858,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0413),1,서울특별시 동대문구 전농로3길 1-12,37.56792367,127.0564255,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0414),1,서울특별시 동대문구 전농로3길 1-18,37.56787926,127.0565053,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0415),1,서울특별시 동대문구 전농로3길 1-22,37.56789556,127.05629,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0416),1,서울특별시 동대문구 전농로 29,37.56759086,127.0564976,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0417),1,서울특별시 동대문구 천호대로75길 50-5,37.56766942,127.0561797,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0418),1,서울특별시 동대문구 전농로 29,37.56759086,127.0564976,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0420),1,서울특별시 동대문구 사가정로2길 131,37.56755985,127.0559999,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0421),1,서울특별시 동대문구 사가정로2길 139,37.56727453,127.0563771,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0422),1,서울특별시 동대문구 사가정로2길 136,37.56729885,127.0560372,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0423),1,서울특별시 동대문구 천호대로75길 42,37.56752147,127.0557061,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0424),1,서울특별시 동대문구 사가정로2길 130-6,37.5673765,127.055606,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0425),1,서울특별시 동대문구 사가정로2길 134-27,37.56716235,127.0558691,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0426),1,서울특별시 동대문구 사가정로2길 134-11,37.56719082,127.0560499,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0427),1,서울특별시 동대문구 사가정로2길 144-10,37.56708153,127.0559041,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0429),1,서울특별시 동대문구 천호대로75길 36,37.56753903,127.0556493,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0430),1,서울특별시 동대문구 천호대로75길 36-2,37.56721207,127.0553251,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0431),1,서울특별시 동대문구 천호대로75길 36-6,37.56708729,127.0554965,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0432),1,서울특별시 동대문구 사가정로2길 134-16,37.56713369,127.0556657,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0433),1,서울특별시 동대문구 천호대로75길 30-1,37.56713044,127.0552582,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0434),1,서울특별시 동대문구 천호대로75길 30-2,37.56705755,127.0551573,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0435),1,서울특별시 동대문구 천호대로75길 30-8,37.56688817,127.0553858,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0436),1,서울특별시 동대문구 사가정로2길 134-43,37.56689954,127.05568,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0437),1,서울특별시 동대문구 전농로 17-10,37.56691864,127.0558156,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0438),1,서울특별시 동대문구 전농로 15-4,37.56674854,127.0559535,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
답십리1동(0439),1,서울특별시 동대문구 전농로 15-4,37.56674854,127.0559535,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
