보안등표찰명,소재지지번주소,경도,위도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
충현동3073,서울특별시 서대문구 북아현동1-357,126.9538327,37.5657855,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3067,서울특별시 서대문구 북아현동1-358,126.9534019,37.5658357,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3045,서울특별시 서대문구 북아현동1-360,126.9528403,37.5655244,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동6027,서울특별시 서대문구 북아현동1-364,126.9579175,37.5650827,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4017-1,서울특별시 서대문구 북아현동1-365,126.9579078,37.5649655,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4020,서울특별시 서대문구 북아현동1-366,126.9577151,37.5649818,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4170,서울특별시 서대문구 북아현동1-368,126.9576999,37.565261,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4001,서울특별시 서대문구 북아현동1-372,126.9566823,37.56518,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4002,서울특별시 서대문구 북아현동1-375,126.9566111,37.5654136,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3102,서울특별시 서대문구 북아현동1-376,126.9554876,37.5656199,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3101,서울특별시 서대문구 북아현동1-376,126.9554876,37.5656199,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3098,서울특별시 서대문구 북아현동1-378,126.9553896,37.5653487,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3089,서울특별시 서대문구 북아현동1-383,126.9551114,37.5658148,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3090,서울특별시 서대문구 북아현동1-384,126.9550334,37.565724,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3085,서울특별시 서대문구 북아현동1-388,126.9544415,37.5659621,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3084,서울특별시 서대문구 북아현동1-388,126.9544415,37.5659621,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3037,서울특별시 서대문구 북아현동1-390,126.954366,37.5656911,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3074,서울특별시 서대문구 북아현동1-390,126.954366,37.5656911,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3075,서울특별시 서대문구 북아현동1-396,126.9537738,37.5659471,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3076,서울특별시 서대문구 북아현동1-396,126.9537738,37.5659471,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3121,서울특별시 서대문구 북아현동1-398,126.9536581,37.5661263,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3056,서울특별시 서대문구 북아현동1-399,126.9534883,37.5661338,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4114,서울특별시 서대문구 북아현동1-40,126.9571009,37.5635708,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3054,서울특별시 서대문구 북아현동1-400,126.9530689,37.5661752,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3047,서울특별시 서대문구 북아현동1-405,126.9528903,37.5659934,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4074,서울특별시 서대문구 북아현동1-412,126.9544097,37.5641867,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4003,서울특별시 서대문구 북아현동1-419,126.9568445,37.565722,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4302,서울특별시 서대문구 북아현동1-422,126.9561548,37.5656709,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4082,서울특별시 서대문구 북아현동1-425,126.9554591,37.5644213,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4099,서울특별시 서대문구 북아현동1-426,126.9555212,37.5640254,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4080,서울특별시 서대문구 북아현동1-428,126.9545858,37.5645487,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4110,서울특별시 서대문구 북아현동1-43,126.9572336,37.5637972,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4064,서울특별시 서대문구 북아현동1-431,126.9544027,37.5646913,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4078,서울특별시 서대문구 북아현동1-435,126.9550054,37.5644894,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동6002,서울특별시 서대문구 북아현동1-447,126.9581676,37.5641929,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4079,서울특별시 서대문구 북아현동1-449,126.9548259,37.5643706,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4107,서울특별시 서대문구 북아현동1-45,126.9573331,37.5639693,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4052,서울특별시 서대문구 북아현동1-458,126.9534176,37.5647096,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4068,서울특별시 서대문구 북아현동1-459,126.9538877,37.5642812,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4161,서울특별시 서대문구 북아현동1-460,126.95445,37.5637366,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4092,서울특별시 서대문구 북아현동1-463,126.9547306,37.5639012,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4088,서울특별시 서대문구 북아현동1-467,126.9552936,37.5641135,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동5009,서울특별시 서대문구 북아현동1-472,126.956344,37.563465,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동5025,서울특별시 서대문구 북아현동1-474,126.9561648,37.5633283,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동5008,서울특별시 서대문구 북아현동1-478,126.9563581,37.5632669,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동5019,서울특별시 서대문구 북아현동1-483,126.9561353,37.5630126,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동5022,서울특별시 서대문구 북아현동1-161,126.9560313,37.5631649,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4090,서울특별시 서대문구 북아현동1-486,126.955206,37.5639055,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4038,서울특별시 서대문구 북아현동1-49,126.957339,37.5643568,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4094,서울특별시 서대문구 북아현동1-493,126.9552818,37.5633385,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동5026,서울특별시 서대문구 북아현동1-495,126.9554772,37.563124,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4046,서울특별시 서대문구 북아현동1-496,126.9551025,37.5648326,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4104,서울특별시 서대문구 북아현동1-50,126.9570557,37.5643813,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4115,서울특별시 서대문구 북아현동1-508,126.9567625,37.5634867,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동558,서울특별시 서대문구 북아현동1-51,126.9573569,37.5646994,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3117,서울특별시 서대문구 북아현동1-52,126.9571408,37.5647695,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3119,서울특별시 서대문구 북아현동1-317,126.9571696,37.5651392,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3049,서울특별시 서대문구 북아현동1-526,126.9526168,37.5661261,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3048,서울특별시 서대문구 북아현동1-526,126.9526168,37.5661261,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동9997,서울특별시 서대문구 북아현동1-528,126.9525974,37.5658916,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3043,서울특별시 서대문구 북아현동1-532,126.9522898,37.5652222,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3039,서울특별시 서대문구 북아현동1-540,126.9521527,37.566122,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3014,서울특별시 서대문구 북아현동1-546,126.9518046,37.5651187,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3015,서울특별시 서대문구 북아현동1-548,126.9518678,37.5654527,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동10037,서울특별시 서대문구 북아현동1-551,126.9519167,37.5660027,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3017,서울특별시 서대문구 북아현동1-551,126.9519167,37.5660027,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3018,서울특별시 서대문구 북아현동1-553,126.9518792,37.5662547,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3035,서울특별시 서대문구 북아현동1-555,126.952259,37.5666185,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3029,서울특별시 서대문구 북아현동1-556,126.9522226,37.5667894,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3020,서울특별시 서대문구 북아현동1-559,126.9519213,37.5664803,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3019,서울특별시 서대문구 북아현동1-559,126.9519213,37.5664803,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3023,서울특별시 서대문구 북아현동1-562,126.9518033,37.5668217,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3021,서울특별시 서대문구 북아현동1-565,126.9515361,37.5665039,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3053,서울특별시 서대문구 북아현동1-525,126.9528788,37.5668132,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동5007,서울특별시 서대문구 북아현동1-570,126.9560869,37.5632375,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3077,서울특별시 서대문구 북아현동1-574,126.9540496,37.5664632,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동2120,서울특별시 서대문구 북아현동1-577,126.951613,37.5658649,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4040,서울특별시 서대문구 북아현동1-58,126.9564202,37.5644929,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동2118,서울특별시 서대문구 북아현동1-587,126.9513463,37.5655111,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동2119,서울특별시 서대문구 북아현동1-589,126.9513976,37.56589,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3,서울특별시 서대문구 북아현동1-589,126.9513976,37.56589,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4041,서울특별시 서대문구 북아현동1-59,126.9562599,37.5646266,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동181,서울특별시 서대문구 북아현동1-599,126.9532089,37.5650681,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4055,서울특별시 서대문구 북아현동1-601,126.9533464,37.5649432,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4051,서울특별시 서대문구 북아현동1-609,126.9528575,37.565101,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4085,서울특별시 서대문구 북아현동1-61,126.9562335,37.5640857,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3083,서울특별시 서대문구 북아현동1-616,126.9546043,37.5664591,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4101,서울특별시 서대문구 북아현동1-62,126.9564036,37.5640602,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3081,서울특별시 서대문구 북아현동1-620,126.9543674,37.5664029,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3082,서울특별시 서대문구 북아현동1-620,126.9543674,37.5664029,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3055,서울특별시 서대문구 북아현동1-626,126.953386,37.5661599,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동3094,서울특별시 서대문구 북아현동1-628,126.9546066,37.565486,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4102,서울특별시 서대문구 북아현동1-63,126.9566531,37.5640264,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동8811,서울특별시 서대문구 북아현동1-63,126.9566531,37.5640264,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4103,서울특별시 서대문구 북아현동1-63,126.9566531,37.5640264,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동4047,서울특별시 서대문구 북아현동1-51,126.9573569,37.5646994,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
충현동8013,서울특별시 서대문구 충정로2가31,126.9622878,37.5601115,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
