"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
02-09-05,1,서울특별시 도봉구 쌍문제2동 574,서울특별시 도봉구 쌍문제2동 574,127.039036,37.657478,2006-08-04,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-05-05,2,서울특별시 도봉구 도봉로139길 75-15,서울특별시 도봉구 쌍문제2동 28-1,127.037637,37.659955,2007-03-17,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-08-05,1,서울특별시 도봉구 방학로3길 63,서울특별시 도봉구 쌍문제2동 715-3,127.040337,37.660117,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-12-05,1,서울특별시 도봉구 쌍문제2동 153-6,서울특별시 도봉구 쌍문제2동 153-6,127.034393,37.654478,2006-06-23,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-17-05,1,서울특별시 도봉구 쌍문제2동 79-21,서울특별시 도봉구 쌍문제2동 79-21,127.035231,37.652368,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-04-05,1,서울특별시 도봉구 도봉로139길 81-8,서울특별시 도봉구 쌍문제2동 25-87,127.036458,37.659442,2008-04-18,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-11-05,1,서울특별시 도봉구 쌍문제2동 668-20,서울특별시 도봉구 쌍문제2동 668-20,127.037554,37.65594,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-14-05,1,서울특별시 도봉구 쌍문제2동 81-23,서울특별시 도봉구 쌍문제2동 81-23,127.035434,37.653608,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-07-05,1,서울특별시 도봉구 방학로11길 89,서울특별시 도봉구 쌍문제2동 192-10,127.034316,37.659055,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-10-05,2,서울특별시 도봉구 쌍문제2동 23-21,서울특별시 도봉구 쌍문제2동 23-21,127.037214,37.658718,2007-08-20,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-16-05,1,서울특별시 도봉구 쌍문제2동 81-136,서울특별시 도봉구 쌍문제2동 81-136,127.034305,37.651847,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-13-05,1,서울특별시 도봉구 쌍문제2동 701,서울특별시 도봉구 쌍문제2동 701,127.036931,37.653297,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-15-05,2,서울특별시 도봉구 도봉로121길39-14,서울특별시 도봉구 쌍문제2동 81-127,127.033859,37.652018,2013-09-12,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-06-05,1,서울특별시 도봉구 방학로5길 79,서울특별시 도봉구 쌍문제2동 36-9,127.037909,37.659108,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-02-05,1,서울특별시 도봉구 방학로5길 32,서울특별시 도봉구 쌍문제2동 8-19,127.037757,37.661419,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-20-05,1,서울특별시 도봉구 쌍문제2동 68-2,서울특별시 도봉구 쌍문제2동 68-2,127.036279,37.655501,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-19-05,1,서울특별시 도봉구 쌍문제2동 56-6,서울특별시 도봉구 쌍문제2동 56-6,127.036212,37.65669,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-01-05,1,서울특별시 도봉구 쌍문제2동 709-20,서울특별시 도봉구 쌍문제2동 709-20,127.039542,37.661693,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-11-06,2,서울특별시 도봉구 도봉로129길 20-10,서울특별시 도봉구 쌍문제2동 668-15,127.037431,37.655756,2006-09-19,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-08-06,1,서울특별시 도봉구 쌍문제2동 715-5,서울특별시 도봉구 쌍문제2동 715-5,127.040073,37.659911,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-13-06,1,서울특별시 도봉구 쌍문제2동 700,서울특별시 도봉구 쌍문제2동 700,127.036988,37.653765,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-20-06,1,서울특별시 도봉구 쌍문제2동 69-70,서울특별시 도봉구 쌍문제2동 69-70,127.03647,37.655681,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-04-06,1,서울특별시 도봉구 방학로7길 68,서울특별시 도봉구 쌍문제2동 26-89,127.036413,37.659685,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-02-06,1,서울특별시 도봉구 쌍문제2동 8-1,서울특별시 도봉구 쌍문제2동 8-1,127.037757,37.661092,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-16-06,1,서울특별시 도봉구 쌍문제2동 81-143,서울특별시 도봉구 쌍문제2동 81-143,127.034692,37.651864,2007-06-14,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-15-06,1,서울특별시 도봉구 쌍문제2동 81-395,서울특별시 도봉구 쌍문제2동 81-395,127.03365,37.651893,2008-01-01,통신주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-14-06,1,서울특별시 도봉구 쌍문제2동 75-34,서울특별시 도봉구 쌍문제2동 75-34,127.035596,37.65387,2007-07-04,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-17-06,1,서울특별시 도봉구 도봉로121길 21,서울특별시 도봉구 쌍문제2동 81-146,127.035185,37.652189,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-12-06,1,서울특별시 도봉구 쌍문제2동 산83-28,서울특별시 도봉구 쌍문제2동 산83-28,127.034662,37.65469,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-06-06,1,서울특별시 도봉구 쌍문제2동 36-8,서울특별시 도봉구 쌍문제2동 36-8,127.037888,37.65931,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-03-06,2,서울특별시 도봉구 도봉로137길 25-16,서울특별시 도봉구 쌍문제2동 713-2,127.038948,37.659804,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-05-06,1,서울특별시 도봉구 쌍문제2동 25-18,서울특별시 도봉구 쌍문제2동 25-18,127.037681,37.65969,2007-03-18,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-03-03,1,서울특별시 도봉구 쌍문제3동 138-17,서울특별시 도봉구 쌍문제3동 138-17,127.032706,37.650606,2008-01-01,통신주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-09-03,1,서울특별시 도봉구 쌍문제3동 123-29,서울특별시 도봉구 쌍문제3동 123-29,127.031733,37.647966,2006-11-23,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-10-03,1,서울특별시 도봉구 쌍문제3동 315-361,서울특별시 도봉구 쌍문제3동 315-361,127.029063,37.648072,2008-02-21,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-19-03,2,서울특별시 도봉구 쌍문제3동 141-52,서울특별시 도봉구 쌍문제3동 141-52,127.033847,37.649676,2014-04-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-14-03,1,서울특별시 도봉구 쌍문제3동 103-63,서울특별시 도봉구 쌍문제3동 103-63,127.031243,37.646898,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-18-03,1,서울특별시 도봉구 도봉로113길83,서울특별시 도봉구 쌍문제3동 96-22,127.033189,37.647775,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-05-04,1,서울특별시 도봉구 쌍문제3동 139-38,서울특별시 도봉구 쌍문제3동 139-38,127.030004,37.650199,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-14-04,1,서울특별시 도봉구 쌍문제3동 103-61,서울특별시 도봉구 쌍문제3동 103-61,127.031371,37.64663,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-19-04,2,서울특별시 도봉구 쌍문제3동 88-104,서울특별시 도봉구 쌍문제3동 88-104,127.03455,37.649406,2006-06-08,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-18-04,1,서울특별시 도봉구 쌍문제3동 96-32,서울특별시 도봉구 쌍문제3동 96-32,127.033301,37.647529,2007-09-10,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-17-04,1,서울특별시 도봉구 도봉로109길 27-6,서울특별시 도봉구 쌍문제3동 103-55,127.031704,37.64673,2006-11-11,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-04-04,1,서울특별시 도봉구 쌍문제3동 138-41,서울특별시 도봉구 쌍문제3동 138-41,127.032199,37.650408,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-16-04,1,서울특별시 도봉구 쌍문제3동 103-104,서울특별시 도봉구 쌍문제3동 103-104,127.031401,37.644777,2007-11-26,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-15-04,1,서울특별시 도봉구 쌍문제3동 103-243,서울특별시 도봉구 쌍문제3동 103-243,127.030411,37.645138,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-13-04,1,서울특별시 도봉구 쌍문제3동 724-25,서울특별시 도봉구 쌍문제3동 724-25,127.025879,37.646484,2007-06-08,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-09-04,1,서울특별시 도봉구 도봉로113길 47-10,서울특별시 도봉구 쌍문제3동 123-42,127.031489,37.647938,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-01-04,1,서울특별시 도봉구 쌍문제3동 88-121,서울특별시 도봉구 쌍문제3동 88-121,127.035287,37.650563,2008-01-01,통신주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-03-04,2,서울특별시 도봉구 쌍문제3동 138-15,서울특별시 도봉구 쌍문제3동 138-15,127.032713,37.650448,2006-12-08,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-07-04,1,서울특별시 도봉구 노해로46길 53,서울특별시 도봉구 쌍문제3동 315-187,127.030515,37.648568,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-08-04,1,서울특별시 도봉구 쌍문제3동 122-64,서울특별시 도봉구 쌍문제3동 122-64,127.031134,37.649625,2007-10-15,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-11-04,1,서울특별시 도봉구 쌍문제3동 315-43,서울특별시 도봉구 쌍문제3동 315-43,127.030022,37.647183,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-06-04,1,서울특별시 도봉구 쌍문제3동 315-84,서울특별시 도봉구 쌍문제3동 315-84,127.029268,37.649478,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-02-04,1,서울특별시 도봉구 쌍문제3동 143-52,서울특별시 도봉구 쌍문제3동 143-52,127.033417,37.650504,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-10-05,1,서울특별시 도봉구 노해로44길 42-6,서울특별시 도봉구 쌍문제3동 315-372,127.029461,37.648037,2007-11-24,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-14-05,2,서울특별시 도봉구 도봉로19길 35-17,서울특별시 도봉구 쌍문제3동 103-59,127.0315,37.646352,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-05-05,1,서울특별시 도봉구 노해로 174,서울특별시 도봉구 쌍문제3동 316-1,127.028058,37.649685,2015-05-11,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-18-05,1,서울특별시 도봉구 쌍문제3동 96-48,서울특별시 도봉구 쌍문제3동 96-48,127.033148,37.64732,2006-04-24,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-02-05,1,서울특별시 도봉구 노해로48길 95-1,서울특별시 도봉구 쌍문제3동 143-57,127.033779,37.650523,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-17-05,1,서울특별시 도봉구 쌍문제3동 103-39,서울특별시 도봉구 쌍문제3동 103-39,127.031801,37.646523,2006-11-11,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-15-05,1,서울특별시 도봉구 쌍문제3동 103-142,서울특별시 도봉구 쌍문제3동 103-142,127.030307,37.644866,2006-04-19,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-04-05,1,서울특별시 도봉구 쌍문제3동 138-40,서울특별시 도봉구 쌍문제3동 138-40,127.032171,37.650572,2006-07-21,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-06-05,1,서울특별시 도봉구 쌍문제3동 315-180,서울특별시 도봉구 쌍문제3동 315-180,127.029158,37.649238,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-13-05,1,서울특별시 도봉구 쌍문제3동 374-3,서울특별시 도봉구 쌍문제3동 374-3,127.026254,37.646499,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-16-05,1,서울특별시 도봉구 쌍문제3동 103-235,서울특별시 도봉구 쌍문제3동 103-235,127.031248,37.644687,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-11-23,1,서울특별시 도봉구 쌍문제3동 315-467,서울특별시 도봉구 쌍문제3동 315-467,127.028775,37.648343,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-10-23,1,서울특별시 도봉구 쌍문제3동 315-27,서울특별시 도봉구 쌍문제3동 315-27,127.030757,37.647365,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-09-24,1,서울특별시 도봉구 도봉로113길 17-5,서울특별시 도봉구 쌍문제3동 98-32,127.032906,37.647991,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-08-24,1,서울특별시 도봉구 쌍문제3동 120-20,서울특별시 도봉구 쌍문제3동 120-20,127.032307,37.64901,2006-03-17,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-19-24,1,서울특별시 도봉구 쌍문제3동 94-41,서울특별시 도봉구 쌍문제3동 94-41,127.033016,37.648632,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-03-24,1,서울특별시 도봉구 쌍문제3동 138-145,서울특별시 도봉구 쌍문제3동 138-145,127.031756,37.650146,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-06-24,1,서울특별시 도봉구 쌍문제3동 315-93,서울특별시 도봉구 쌍문제3동 315-93,127.028694,37.64939,2007-04-14,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-04-24,1,서울특별시 도봉구 쌍문제3동 139-53,서울특별시 도봉구 쌍문제3동 139-53,127.030999,37.649667,2007-05-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-20-15,1,서울특별시 도봉구 도봉제1동 597-38,서울특별시 도봉구 도봉제1동 597-38,127.043326,37.677562,2007-08-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-18-16,1,서울특별시 도봉구 도봉제1동 427-15,서울특별시 도봉구 도봉제1동 427-15,127.039769,37.679681,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-17-16,1,서울특별시 도봉구 도봉로171길 30,서울특별시 도봉구 도봉제1동 587-21,127.042204,37.679243,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-06-16,1,서울특별시 도봉구 도봉제1동 569-2,서울특별시 도봉구 도봉제1동 569-2,127.044361,37.685405,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-24-16,1,서울특별시 도봉구 도봉제1동 618-5,서울특별시 도봉구 도봉제1동 618-5,127.042719,37.672428,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-10-16,1,서울특별시 도봉구 도봉로169가길 55,서울특별시 도봉구 도봉제1동 579,127.042885,37.682456,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-16-16,1,서울특별시 도봉구 도봉로173길 40-10,서울특별시 도봉구 도봉제1동 586-7,127.041286,37.680073,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-02-16,1,서울특별시 도봉구 도봉제1동 498,서울특별시 도봉구 도봉제1동 498,127.035402,37.68609,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-04-16,1,서울특별시 도봉구 도봉산3길 12-18,서울특별시 도봉구 도봉제1동 556-30,127.043047,37.687018,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-01-16,1,서울특별시 도봉구 도봉제1동 349,서울특별시 도봉구 도봉제1동 349,127.040998,37.689925,2008-01-01,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-20-16,1,서울특별시 도봉구 도봉제1동 597-35,서울특별시 도봉구 도봉제1동 597-35,127.043465,37.677767,2006-10-20,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-15-16,1,서울특별시 도봉구 도봉제1동 593,서울특별시 도봉구 도봉제1동 593,127.04048,37.678442,2014-07-07,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-28-16,1,서울특별시 도봉구 도봉로19가길5,서울특별시 도봉구 도봉제1동 609-18,127.040034,37.670487,2013-12-12,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-23-16,1,서울특별시 도봉구 도봉제1동 604-36,서울특별시 도봉구 도봉제1동 604-36,127.042661,37.674332,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-25-16,1,서울특별시 도봉구 시루봉로23가길 36,서울특별시 도봉구 도봉제1동 607,203529,463712,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
