연번,행정동,도로명주소,지번주소,위도,경도
247,양재1동,서울특별시 서초구 형촌천2-10,서울특별시 서초구 우면동 736,37.47418168,127.0323353
248,양재1동,서울특별시 서초구 형촌천2-11-LED,서울특별시 서초구 우면동 736,37.47418168,127.0323353
249,양재1동,서울특별시 서초구 형촌천2-12,서울특별시 서초구 우면동 736,37.47418168,127.0323353
250,양재1동,서울특별시 서초구 형촌천2-13,서울특별시 서초구 우면동 736,37.47418168,127.0323353
251,양재1동,서울특별시 서초구 형촌천2-14,서울특별시 서초구 우면동 736,37.47418168,127.0323353
252,서초1동,서울특별시 서초구 남부순환로337가길 52,서울특별시 서초구 서초동 1420-18,37.48445223,127.0244689
253,양재1동,서울특별시 서초구 형촌천2-15,서울특별시 서초구 우면동 736,37.47418168,127.0323353
254,양재1동,서울특별시 서초구 형촌천2-16,서울특별시 서초구 우면동 736,37.47418168,127.0323353
255,양재1동,서울특별시 서초구 형촌천2-17-LED,서울특별시 서초구 우면동 736,37.47418168,127.0323353
256,양재1동,서울특별시 서초구 형촌천2-18,서울특별시 서초구 우면동 736,37.47418168,127.0323353
257,양재1동,서울특별시 서초구 형촌천2-19-LED,서울특별시 서초구 우면동 736,37.47418168,127.0323353
258,양재1동,서울특별시 서초구 형촌천2-20,서울특별시 서초구 우면동 736,37.47418168,127.0323353
259,양재1동,서울특별시 서초구 형촌천2-21-LED,서울특별시 서초구 우면동 746,37.47418168,127.0323353
260,양재1동,서울특별시 서초구 형촌천2-22-LED,서울특별시 서초구 우면동 746,37.47418168,127.0323353
261,양재1동,서울특별시 서초구 형촌천2-23-LED,서울특별시 서초구 우면동 746,37.47418168,127.0323353
262,양재1동,서울특별시 서초구 형촌천2-24-LED,서울특별시 서초구 우면동 746,37.47418168,127.0323353
263,서초1동,서울특별시 서초구 남부순환로337가길 52,서울특별시 서초구 서초동 1420-18,37.48445223,127.0244689
264,양재1동,서울특별시 서초구 형촌천2-25-LED,서울특별시 서초구 우면동 746,37.47418168,127.0323353
265,양재1동,서울특별시 서초구 형촌천2-26-LED,서울특별시 서초구 우면동 746,37.47418168,127.0323353
266,양재1동,서울특별시 서초구 형촌천2-27-LED,서울특별시 서초구 우면동 746,37.47418168,127.0323353
267,양재1동,서울특별시 서초구 형촌천2-28,서울특별시 서초구 우면동 746,37.47418168,127.0323353
268,양재1동,서울특별시 서초구 형촌천2-29-LED,서울특별시 서초구 우면동 746,37.47418168,127.0323353
269,양재1동,서울특별시 서초구 형촌천2-30-LED,서울특별시 서초구 우면동 746,37.47418168,127.0323353
270,양재1동,서울특별시 서초구 형촌천2-31,서울특별시 서초구 우면동 746,37.47418168,127.0323353
271,양재1동,서울특별시 서초구 형촌천2-32-LED,서울특별시 서초구 우면동 746,37.47418168,127.0323353
272,양재1동,서울특별시 서초구 형촌천2-33,서울특별시 서초구 우면동 746,37.47418168,127.0323353
273,양재1동,서울특별시 서초구 형촌천2-34,서울특별시 서초구 우면동 746,37.47418168,127.0323353
274,서초1동,서울특별시 서초구 남부순환로337가길 66,서울특별시 서초구 서초동 1420-18,37.48479459,127.0244645
275,양재1동,서울특별시 서초구 형촌천2-35,서울특별시 서초구 우면동 746,37.47418168,127.0323353
276,양재1동,서울특별시 서초구 형촌천2-36-LED,서울특별시 서초구 우면동 746,37.47418168,127.0323353
277,양재1동,서울특별시 서초구 형촌천2-37,서울특별시 서초구 우면동 746,37.47418168,127.0323353
278,양재1동,서울특별시 서초구 형촌천2-38,서울특별시 서초구 우면동 746,37.47418168,127.0323353
279,양재1동,서울특별시 서초구 형촌천2-39-LED,서울특별시 서초구 우면동 746,37.47418168,127.0323353
280,양재1동,서울특별시 서초구 형촌천2-40,서울특별시 서초구 우면동 746,37.47418168,127.0323353
281,양재1동,서울특별시 서초구 형촌천2-41,서울특별시 서초구 우면동 746,37.47418168,127.0323353
282,양재1동,서울특별시 서초구 형촌천2-42,서울특별시 서초구 우면동 736,37.47418168,127.0323353
283,내곡동,서울특별시 서초구 홍씨마을길1-1,서울특별시 서초구 내곡동 411,37.45221524,127.0661635
284,내곡동,서울특별시 서초구 홍씨마을길1-2,서울특별시 서초구 내곡동 411,37.45221524,127.0661635
285,서초1동,서울특별시 서초구 남부순환로337가길 69,서울특별시 서초구 서초동 1435-18,37.48510101,127.0244718
286,내곡동,서울특별시 서초구 홍씨마을길1-3,서울특별시 서초구 내곡동 411,37.45221524,127.0661635
287,내곡동,서울특별시 서초구 홍씨마을길1-4,서울특별시 서초구 내곡동 413,37.45221524,127.0661635
288,내곡동,서울특별시 서초구 홍씨마을길1-5,서울특별시 서초구 내곡동 413,37.45221524,127.0661635
289,내곡동,서울특별시 서초구 홍씨마을길1-6,서울특별시 서초구 내곡동 411,37.45221524,127.0661635
290,내곡동,서울특별시 서초구 홍씨마을길1-7,서울특별시 서초구 내곡동 413,37.45221524,127.0661635
291,내곡동,서울특별시 서초구 홍씨마을길1-8,서울특별시 서초구 내곡동 411,37.45221524,127.0661635
292,내곡동,서울특별시 서초구 홍씨마을길1-9,서울특별시 서초구 내곡동 413,37.45221524,127.0661635
293,내곡동,서울특별시 서초구 홍씨마을길1-10,서울특별시 서초구 내곡동 413,37.45221524,127.0661635
294,내곡동,서울특별시 서초구 홍씨마을길1-11,서울특별시 서초구 내곡동 413,37.45221524,127.0661635
295,내곡동,서울특별시 서초구 홍씨마을길1-12,서울특별시 서초구 내곡동 413,37.45221524,127.0661635
296,서초1동,서울특별시 서초구 남부순환로337가길 69,서울특별시 서초구 서초동 1435-18,37.48510101,127.0244718
297,내곡동,서울특별시 서초구 홍씨마을길1-13,서울특별시 서초구 내곡동 413,37.45221524,127.0661635
298,내곡동,서울특별시 서초구 홍씨마을길1-14,서울특별시 서초구 내곡동 413,37.45221524,127.0661635
299,내곡동,서울특별시 서초구 홍씨마을길1-15,서울특별시 서초구 내곡동 413,37.45221524,127.0661635
300,내곡동,서울특별시 서초구 홍씨마을길1-16,서울특별시 서초구 내곡동 413,37.45221524,127.0661635
301,내곡동,서울특별시 서초구 홍씨마을길28,서울특별시 서초구 내곡동 95-1,37.45284807,127.0652853
302,내곡동,서울특별시 서초구 홍씨마을길 5,서울특별시 서초구 내곡동 168-12,37.45462353,127.0653311
303,내곡동,서울특별시 서초구 홍씨마을길 21,서울특별시 서초구 내곡동 130-9,37.45329927,127.0653701
304,내곡동,서울특별시 서초구 홍씨마을길 22,서울특별시 서초구 내곡동 153-17,37.45320515,127.0648627
305,내곡동,서울특별시 서초구 홍씨마을길 22,서울특별시 서초구 내곡동 413,37.45320515,127.0648627
306,내곡동,서울특별시 서초구 홍씨마을길 31,서울특별시 서초구 내곡동 92-15,37.45275512,127.0660664
307,서초1동,서울특별시 서초구 남부순환로337길 20,서울특별시 서초구 서초동 1431-15,37.48414229,127.0207642
308,내곡동,서울특별시 서초구 홍씨마을길 34,서울특별시 서초구 내곡동 100-19,37.45237555,127.0659241
309,내곡동,서울특별시 서초구 홍씨마을길 35,서울특별시 서초구 내곡동 92-12,37.45251364,127.0662954
310,내곡동,서울특별시 서초구 홍씨마을길 35-3,서울특별시 서초구 내곡동 100-18,37.45241756,127.0666809
311,내곡동,서울특별시 서초구 홍씨마을길 39,서울특별시 서초구 내곡동 88-11,37.4520536,127.0662333
312,내곡동,서울특별시 서초구 홍씨마을길 42,서울특별시 서초구 내곡동 86-3,37.45185298,127.0659306
313,내곡동,서울특별시 서초구 홍씨마을길 43,서울특별시 서초구 내곡동 88-17,37.45184647,127.0662472
314,내곡동,서울특별시 서초구 홍씨마을길 43,서울특별시 서초구 내곡동 88-17,37.45184647,127.0662472
315,내곡동,서울특별시 서초구 홍씨마을길 43-5,서울특별시 서초구 내곡동 88-15,37.45201988,127.0665276
316,내곡동,서울특별시 서초구 홍씨마을길 43-8,서울특별시 서초구 내곡동 88-21,37.45185164,127.0669027
317,내곡동,서울특별시 서초구 홍씨마을길 49,서울특별시 서초구 내곡동 86-12,37.45128144,127.066582
318,양재2동,서울특별시 서초구 강남대로6길 71-6,서울특별시 서초구 양재동 342-7,37.46891858,127.0444202
319,서초1동,서울특별시 서초구 남부순환로337길 34,서울특별시 서초구 서초동 1430-10,37.48426843,127.0207625
320,내곡동,서울특별시 서초구 홍씨마을길 49-5,서울특별시 서초구 내곡동 50,37.45163496,127.0668488
321,내곡동,서울특별시 서초구 홍씨마을길 49-8,서울특별시 서초구 내곡동 44-3,37.45146644,127.06719
322,내곡동,서울특별시 서초구 홍씨마을길 50,서울특별시 서초구 내곡동 86-8,37.45119785,127.0662665
323,내곡동,서울특별시 서초구 홍씨마을길 54,서울특별시 서초구 내곡동 62,37.45078688,127.0667124
324,내곡동,서울특별시 서초구 홍씨마을길 57,서울특별시 서초구 내곡동 58-4,37.45126734,127.0670794
325,방배2동,서울특별시 서초구 효령로1-1,서울특별시 서초구 방배동 980-53,37.48270869,127.0055298
326,방배3동,서울특별시 서초구 효령로1-2,서울특별시 서초구 방배동 980-53,37.48270869,127.0055298
327,방배3동,서울특별시 서초구 효령로2길 8,서울특별시 서초구 방배동 479-3,37.47625112,126.9867682
328,방배3동,서울특별시 서초구 효령로2길 26,서울특별시 서초구 방배동 481-1,37.4760064,126.9876533
329,방배3동,서울특별시 서초구 효령로2길 31,서울특별시 서초구 방배동 480-13,37.47608264,126.9881385
330,서초1동,서울특별시 서초구 남부순환로339길 13,서울특별시 서초구 서초동 1432-20,37.48375915,127.0223748
331,방배3동,서울특별시 서초구 효령로2길 87,서울특별시 서초구 방배동 484-6,37.47530647,126.9911563
332,방배3동,서울특별시 서초구 효령로2길 87,서울특별시 서초구 방배동 484-6,37.47530647,126.9911563
333,방배3동,서울특별시 서초구 효령로2길 123-5,서울특별시 서초구 방배동 592,37.47597245,126.9921196
334,방배3동,서울특별시 서초구 효령로2길 123-5,서울특별시 서초구 방배동 592,37.47597245,126.9921196
335,방배3동,서울특별시 서초구 효령로2길 123-5,서울특별시 서초구 방배동 산 84-22,37.47597245,126.9921196
336,방배3동,서울특별시 서초구 효령로2길 123-5,서울특별시 서초구 방배동 산 84-22,37.47597245,126.9921196
337,방배3동,서울특별시 서초구 효령로2길 123-5,서울특별시 서초구 방배동 산 84-22,37.47597245,126.9921196
338,방배3동,서울특별시 서초구 효령로2길 132,서울특별시 서초구 방배동 488-2,37.47434282,126.9933286
339,방배3동,서울특별시 서초구 효령로2길 132,서울특별시 서초구 방배동 488-2,37.47434282,126.9933286
340,방배3동,서울특별시 서초구 효령로4길 4,서울특별시 서초구 방배동 478-2,37.4768287,126.9868734
341,서초1동,서울특별시 서초구 남부순환로339길 33,서울특별시 서초구 서초동 1431-14,37.4844315,127.021959
342,방배3동,서울특별시 서초구 효령로4길 10,서울특별시 서초구 방배동 478-8,37.47671351,126.9871011
343,방배3동,서울특별시 서초구 효령로4길 13,서울특별시 서초구 방배동 477-7,37.47697837,126.9875159
344,방배3동,서울특별시 서초구 효령로4길 13,서울특별시 서초구 방배동 517,37.47697837,126.9875159
345,방배3동,서울특별시 서초구 효령로4길 24,서울특별시 서초구 방배동 480-1,37.47655792,126.987872
346,방배3동,서울특별시 서초구 효령로4길 28,서울특별시 서초구 방배동 480-7,37.47637908,126.9880327
347,방배3동,서울특별시 서초구 효령로4길 56-16,서울특별시 서초구 방배동 484-1,37.47560353,126.9900669
348,방배3동,서울특별시 서초구 효령로4길 56-16,서울특별시 서초구 방배동 484-1,37.47560353,126.9900669
349,방배3동,서울특별시 서초구 효령로4길 56-29,서울특별시 서초구 방배동 562-1,37.4756655,126.9909932
350,방배3동,서울특별시 서초구 효령로4길 58,서울특별시 서초구 방배동 산 81-1,37.47650468,126.9900774
351,방배3동,서울특별시 서초구 효령로4길 58,서울특별시 서초구 방배동 산 81-1,37.47650468,126.9900774
352,서초1동,서울특별시 서초구 남부순환로339길 38,서울특별시 서초구 서초동 1436-8,37.4852982,127.0221625
353,방배3동,서울특별시 서초구 효령로4길 58,서울특별시 서초구 방배동 산 81-1,37.47650468,126.9900774
354,방배3동,서울특별시 서초구 효령로4길 58,서울특별시 서초구 방배동 산 81-1,37.47650468,126.9900774
355,방배3동,서울특별시 서초구 효령로4길 58,서울특별시 서초구 방배동 산 81-1,37.47650468,126.9900774
356,방배3동,서울특별시 서초구 효령로4길 58,서울특별시 서초구 방배동 산 81-1,37.47650468,126.9900774
357,방배3동,서울특별시 서초구 효령로4길 58,서울특별시 서초구 방배동 산 81-1,37.47650468,126.9900774
358,방배3동,서울특별시 서초구 효령로4길 58,서울특별시 서초구 방배동 산 81-1,37.47650468,126.9900774
359,방배3동,서울특별시 서초구 효령로4길 58,서울특별시 서초구 방배동 산 81-32,37.47650468,126.9900774
